"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"13",0.208843208606154,0.307192875929625,-0.585060263865374,-1.06682453502334,-1.15740037549746,-1.35673916428302,-1.76265689976192,-1.41752338755875,-1.21835500301015,-1.30264370689657,-0.674550195082464
"14",1.07629368077844,1.30339322736553,1.77206420569885,1.52446221260329,1.95315687599207,1.34248564610711,0.512047092766779,0.685219158683094,1.39020132283537,1.04845997087016,0.990798345547248
"15",0.0341702810609788,0.0245183440846236,0.17333306896372,-0.231861971258255,-0.461944968079596,0.315594280389828,0.819670780268768,0.903016992669037,0.370720128638035,0.595472599475151,1.38897360314118
"16",0.389085681919558,0.471262151033226,-0.0974001336083503,-0.0792259678354721,-0.162368913490173,-0.180172545552692,-0.14201202477251,-0.106211130008673,-0.0554405723879938,-0.0853209447462584,-0.0950914167143674
"17",-0.461521271823015,-0.603099286477507,-0.947020295819726,-0.82150772278506,-0.829928957085224,-0.888547472875468,-1.07466688447681,-1.42223773393545,-1.92762292381778,-1.38362383317157,-0.91949534261885
"18",-0.02864100605308,-0.0120239699259382,-0.426201548010264,-0.140403796748161,-0.0722598103830911,-0.387637433339466,-0.259885416214726,-0.119316620845395,-0.124934339300229,-0.111600695002949,-0.0878550782966294
"19",1.32890590305708,1.6276721258915,1.50303246954935,1.48932741175952,1.23972291994608,1.53744389781297,1.48714823481271,1.3877048204409,1.28698260898475,1.12955711927511,0.741329567764331
"20",0.200254398686443,0.264171690093122,1.3263564181936,1.20837967166139,1.13973404867956,0.795735043643707,0.871120331729161,0.33272646950106,0.238376903475027,-0.243593975315793,-0.107431917789593
"21",-0.0535264232957673,-0.108564496396911,-0.0885255720968483,0.544440937468455,-0.0773002051932891,-0.0618152091660769,0.785995784463175,0.272012032469475,0.177972350462575,0.0866562410314241,0.2519120944447
"22",-0.32735205662699,-0.389196126476459,-0.482511142873312,-0.147003471277025,0.487870877606581,0.5217119314096,0.543301231762269,0.50058678187737,0.0247314460339595,0.15385981777491,-0.139778737648188
"23",-0.166918370134183,-0.160510724390864,-0.233705122864655,-0.380849697333415,-0.430186105118564,-0.55746688987725,-0.284897561135347,-0.77905479116041,-0.803104985311779,-0.173207186386451,-0.353043801009802
"24",-0.035818291789252,0.0138402353498692,-0.0346447164662018,-0.109457566547038,0.11292961865793,-0.103712408078415,-0.482101394765825,-0.591367160710564,-0.739221647301527,-0.555155821307669,-0.38835673070914
"25",-0.513074566533286,-0.684347170215201,-0.930779076628914,-1.27551217789818,-1.29106609899618,-1.53215981293901,-1.47545169870401,-1.24676939604524,-1.16754299251914,-1.2653811779727,-0.95618209446418
"26",-0.113478758360469,-0.134958010510496,-0.138867246942795,-0.202377499381451,-0.195775552496505,-0.397614948885304,-0.296021285735759,0.44156123984494,0.496522626121745,0.391640361051295,-0.227077004278225
"27",-0.235804484207681,-0.300209373227271,-0.332810028648259,-0.477586827240803,-0.705069811863276,-0.55152975582742,-0.509373319341433,-0.432944673568388,-0.529982807033335,-0.615468321180152,-0.733885139424117
"28",-0.198609610513693,-0.193576613856625,-0.310883232352778,-0.398671913014249,-0.542119568703038,-0.70342808526824,-0.529551136152791,-0.432882121988078,-0.23499478214845,-0.169167258114618,-0.11562910513747
"29",-0.21851514932699,-0.17942718425811,-0.220194396864675,-0.346422263211535,-0.480080408043481,-0.69395772499127,-0.504286344001432,-0.328359281727649,-0.280504312188192,-0.202597298575944,-0.132521532269296
"30",0.0950445799805926,0.0289439489916303,0.0113516952891826,-0.0228202394877183,0.00343271816198398,-0.0287677306219953,-0.115241634111547,-0.332327505509483,-0.216181403963149,0.201772007912828,0.0416955633854459
"31",-0.0761452075921407,-0.0418081688499019,0.0150050492917308,-0.0148882130599398,0.00626586572955804,0.0888153123607001,0.115089654926859,0.19934403558302,-0.231026060524673,-0.186112029011084,-0.123964164379887
"32",-0.101270944418521,-0.12696473770426,-0.132172513960976,-0.19513561884187,-0.283638647414015,-0.398637565686272,-0.654455149650238,-0.909451290531983,-0.661991149606585,-0.464389861429233,-0.303657578237514
"33",0.0598815638784463,0.00949519111995809,-0.0622090304846762,-0.106935073761415,-0.153861266356393,-0.231433888762367,-0.333312350992665,-0.500654398941388,-0.335967265128934,-0.213505056118754,-0.15316287496043
"34",-0.0940551333397574,-0.111014586834472,-0.0967520506578071,-0.148667797197631,-0.163764843421551,-0.17272609921173,-0.272349084275868,-0.385351679272163,-0.501520269579328,-0.82997043551913,-0.586413174716436
"35",-0.0738598312897025,-0.0654190404784413,-0.10507592652524,-0.100124118732436,-0.0764096044240189,-0.0584558695678076,-0.0283736019139496,-0.131577865191603,-0.156047665427559,-0.202506183909119,0.122319112507255
"36",0.00658222397489446,-0.0757064644586934,-0.0541320312806107,-0.0708197530344678,-0.127239003843176,-0.154795762254212,-0.190283085387841,-0.336872672822929,-0.422920699174228,-0.669544009254455,-0.969418622621968
"37",0.041512130988568,0.02927713069793,0.0575050066796969,-0.000775434251378857,0.061886236727993,0.0960795131056095,0.0859822094190716,0.0795421105883194,0.149522086902828,0.195818038194326,0.223407474257328
