No LEAGUE,YEAR,No WEEK,No TEAM1,No TEAM2,GOALTEAM1,GOALTEAM2,CODEWID
1,2006,13,20,41,3,1,W1
1,2006,13,6,12,2,2,D
4,2006,16,50,31,1,0,W1
4,2006,16,33,45,1,1,D
4,2006,16,68,56,1,1,D
4,2006,16,30,15,0,1,W2
4,2006,16,59,63,5,1,W1
4,2006,16,48,49,2,3,W2
4,2006,16,52,9,0,1,W2
4,2006,16,11,279,2,1,W1
4,2006,16,58,36,0,1,W2
4,2006,15,14,49,1,0,W1
4,2006,15,15,68,1,0,W1
4,2006,15,56,48,2,1,W1
4,2006,15,36,16,1,1,D
4,2006,15,33,30,0,1,W2
4,2006,15,45,58,0,1,W2
4,2006,15,9,50,1,0,W1
4,2006,15,31,52,2,0,W1
4,2006,15,279,59,2,1,W1
4,2006,15,63,11,2,0,W1
12,2006,12,205,200,1,3,W2
12,2006,12,203,217,3,3,D
12,2006,12,204,243,4,0,W1
12,2006,12,209,212,0,0,D
12,2006,12,201,202,2,3,W2
12,2006,12,210,211,1,1,D
12,2006,12,233,228,0,3,W2
12,2006,11,214,205,1,2,W2
12,2006,11,207,210,2,0,W1
12,2006,11,243,209,1,2,W2
12,2006,11,200,283,0,0,D
12,2006,11,202,215,0,1,W2
12,2006,11,217,201,1,3,W2
12,2006,11,228,203,2,2,D
12,2006,11,211,204,0,2,W2
12,2006,11,212,233,0,1,W2
9,2006,12,131,281,4,0,W1
9,2006,12,230,196,1,1,D
9,2006,12,136,138,0,1,W2
9,2006,12,134,132,1,0,W1
9,2006,12,282,195,2,2,D
9,2006,12,130,148,0,0,D
9,2006,12,255,129,3,2,W1
9,2006,12,194,147,0,1,W2
11,2006,10,229,189,3,1,W1
11,2006,10,171,198,1,1,D
10,2006,11,153,161,1,2,W2
10,2006,11,156,165,3,1,W1
13,2006,12,264,277,0,1,W2
13,2006,12,261,265,4,0,W1
13,2006,12,263,276,1,1,D
13,2006,12,275,273,1,1,D
13,2006,12,262,268,1,0,W1
13,2006,12,267,272,1,1,D
13,2006,12,278,271,2,0,W1
13,2006,12,266,274,2,0,W1
8,2006,9,169,113,0,3,W2
8,2006,9,127,115,3,0,W1
1,2006,13,95,7,0,4,W2
1,2006,13,17,1,1,0,W1
4,2006,16,16,14,1,1,D
12,2006,12,215,207,1,2,W2
12,2006,12,283,214,1,1,D
9,2006,12,280,143,3,1,W1
9,2006,12,142,139,3,0,W1
11,2006,10,247,175,1,0,W1
11,2006,10,223,173,0,0,D
11,2006,10,186,248,2,1,W1
11,2006,10,187,224,1,2,W2
11,2006,10,170,178,1,1,D
11,2006,10,285,174,0,0,D
11,2006,10,177,181,1,4,W2
11,2006,10,183,197,3,1,W1
10,2006,11,258,221,0,1,W2
10,2006,11,252,193,3,0,W1
10,2006,11,238,159,0,1,W2
10,2006,11,286,251,3,2,W1
10,2006,11,250,249,2,2,D
10,2006,11,166,163,5,0,W1
10,2006,11,237,190,3,0,W1
10,2006,11,155,160,1,2,W2
13,2006,12,284,270,2,3,W2
1,2006,14,13,17,0,0,D
1,2006,14,41,5,0,1,W2
1,2006,14,10,6,2,0,W1
1,2006,14,34,95,1,0,W1
1,2006,14,2,8,0,2,W2
1,2006,14,7,65,2,2,D
1,2006,14,27,29,1,1,D
1,2006,14,12,25,2,1,W1
4,2006,17,49,50,3,0,W1
4,2006,17,63,33,1,2,W2
4,2006,17,56,16,2,1,W1
4,2006,17,31,48,0,1,W2
4,2006,17,36,59,0,0,D
4,2006,17,9,68,1,1,D
4,2006,17,279,30,2,1,W1
4,2006,17,15,52,1,0,W1
12,2006,13,217,233,4,3,W1
12,2006,13,243,210,0,0,D
12,2006,13,212,204,2,4,W2
12,2006,13,202,207,2,1,W1
12,2006,13,283,205,2,2,D
12,2006,13,200,203,1,2,W2
9,2006,13,136,195,1,0,W1
9,2006,13,131,132,1,0,W1
9,2006,13,230,281,2,1,W1
9,2006,13,130,196,3,1,W1
9,2006,13,142,148,1,1,D
9,2006,13,280,129,2,0,W1
9,2006,13,282,147,1,2,W2
9,2006,13,134,139,0,0,D
11,2006,11,181,223,3,1,W1
11,2006,11,173,171,3,0,W1
10,2006,12,221,153,0,0,D
10,2006,12,249,252,1,0,W1
8,2006,10,111,169,1,1,D
8,2006,10,113,226,2,1,W1
1,2006,14,3,20,1,0,W1
1,2006,14,1,21,1,0,W1
4,2006,17,14,58,2,0,W1
12,2006,13,228,209,0,0,D
12,2006,13,211,215,0,1,W2
9,2006,13,255,138,0,0,D
9,2006,13,194,143,1,1,D
11,2006,11,189,247,1,0,W1
11,2006,11,248,229,0,3,W2
11,2006,11,224,177,2,0,W1
11,2006,11,170,186,0,0,D
11,2006,11,178,198,3,2,W1
11,2006,11,197,285,3,0,W1
11,2006,11,175,183,1,4,W2
11,2006,11,174,187,0,1,W2
10,2006,12,251,155,3,0,W1
10,2006,12,163,238,3,0,W1
10,2006,12,161,286,7,0,W1
10,2006,12,258,156,1,1,D
10,2006,12,250,166,1,4,W2
10,2006,12,160,159,1,0,W1
10,2006,12,190,165,2,2,D
10,2006,12,193,237,1,0,W1
13,2006,13,265,267,2,3,W2
13,2006,13,275,262,2,1,W1
13,2006,13,271,284,3,0,W1
13,2006,13,273,276,0,0,D
13,2006,13,272,264,2,2,D
13,2006,13,268,278,2,1,W1
13,2006,13,270,261,1,2,W2
8,2006,10,115,114,3,1,W1
8,2006,10,117,227,3,1,W1
8,2006,10,120,260,1,1,D
1,2006,15,95,1,1,1,D
1,2006,15,25,41,2,2,D
1,2006,15,17,7,1,1,D
1,2006,15,65,13,1,3,W2
1,2006,15,20,27,1,0,W1
1,2006,15,8,12,1,0,W1
4,2006,17,45,11,1,1,D
12,2006,14,204,217,2,1,W1
12,2006,14,210,202,1,2,W2
12,2006,14,215,243,1,0,W1
12,2006,14,209,214,1,1,D
12,2006,14,203,283,2,1,W1
12,2006,14,205,228,3,0,W1
12,2006,14,233,200,1,1,D
11,2006,12,183,189,4,0,W1
11,2006,12,229,170,1,1,D
9,2006,14,196,280,0,1,W2
9,2006,14,138,134,1,1,D
9,2006,14,129,136,1,1,D
9,2006,14,139,130,1,0,W1
9,2006,14,132,282,1,0,W1
9,2006,14,195,142,3,1,W1
10,2006,13,153,250,1,0,W1
10,2006,13,190,163,2,0,W1
13,2006,14,267,270,1,3,W2
13,2006,14,264,265,2,0,W1
13,2006,14,284,268,0,1,W2
13,2006,14,262,273,2,2,D
13,2006,14,263,277,2,2,D
13,2006,14,261,271,2,0,W1
13,2006,14,276,274,0,0,D
13,2006,13,277,266,0,0,D
8,2006,11,112,126,1,1,D
8,2006,11,114,124,2,1,W1
8,2006,10,125,112,0,0,D
8,2006,10,124,127,0,1,W2
8,2006,10,126,118,1,0,W1
1,2006,15,6,2,1,1,D
1,2006,15,29,10,1,1,D
1,2006,15,21,34,1,0,W1
1,2006,15,5,3,1,0,W1
12,2006,14,207,211,1,0,W1
9,2006,14,143,255,3,1,W1
9,2006,14,148,230,1,0,W1
9,2006,14,147,131,1,1,D
11,2006,12,247,248,0,0,D
11,2006,12,177,174,4,1,W1
11,2006,12,187,197,1,1,D
11,2006,12,223,224,4,3,W1
11,2006,12,186,178,1,1,D
11,2006,12,285,175,2,3,W2
11,2006,12,171,181,0,1,W2
11,2006,12,198,173,1,3,W2
10,2006,13,286,155,2,0,W1
10,2006,13,221,249,1,0,W1
10,2006,13,159,251,2,2,D
10,2006,13,166,258,3,1,W1
10,2006,13,238,156,1,1,D
10,2006,13,165,193,0,2,W2
10,2006,13,237,161,2,4,W2
10,2006,13,252,160,1,2,W2
13,2006,14,278,275,3,2,W1
13,2006,14,266,272,4,1,W1
8,2006,11,118,113,0,1,W2
8,2006,11,120,117,2,0,W1
8,2006,11,227,125,2,1,W1
8,2006,11,226,111,3,1,W1
1,2006,16,29,5,0,1,W2
1,2006,16,3,25,0,0,D
1,2006,16,41,95,1,2,W2
1,2006,16,10,8,3,0,W1
1,2006,16,27,6,2,0,W1
1,2006,16,7,21,3,0,W1
1,2006,16,12,65,2,0,W1
4,2006,18,68,31,3,1,W1
4,2006,18,30,45,4,2,W1
4,2006,18,50,48,1,1,D
4,2006,18,58,56,3,0,W1
4,2006,18,52,49,3,1,W1
4,2006,18,16,9,3,0,W1
4,2006,18,33,279,2,2,D
4,2006,18,11,36,1,1,D
12,2006,15,243,207,0,0,D
12,2006,15,217,210,2,1,W1
12,2006,15,205,203,3,1,W1
12,2006,15,212,215,0,1,W2
12,2006,15,200,209,1,0,W1
12,2006,15,228,201,0,0,D
12,2006,15,202,211,1,1,D
12,2006,13,214,201,3,2,W1
9,2006,16,280,195,1,0,W1
9,2006,16,142,143,3,0,W1
9,2006,16,230,138,2,2,D
9,2006,16,194,196,2,0,W1
9,2006,16,255,139,0,4,W2
9,2006,16,282,129,2,1,W1
9,2006,16,134,147,1,2,W2
9,2006,15,281,282,0,1,W2
9,2006,15,196,142,2,1,W1
9,2006,15,139,230,0,0,D
9,2006,15,147,136,3,0,W1
9,2006,15,138,130,1,3,W2
9,2006,15,195,131,0,1,W2
11,2006,13,248,183,1,1,D
11,2006,13,224,171,2,0,W1
11,2006,13,186,229,0,1,W2
10,2006,14,160,238,2,0,W1
10,2006,14,161,165,2,1,W1
13,2006,15,262,278,1,1,D
13,2006,15,275,284,2,1,W1
13,2006,15,277,276,1,0,W1
13,2006,15,268,261,3,1,W1
13,2006,15,272,263,0,0,D
13,2006,15,270,264,3,0,W1
13,2006,15,273,274,0,2,W2
8,2006,12,127,114,0,2,W2
8,2006,12,113,112,2,0,W1
8,2006,12,111,118,1,2,W2
8,2006,11,260,127,0,1,W2
8,2006,11,169,115,1,2,W2
1,2006,16,13,1,1,0,W1
1,2006,16,34,17,1,3,W2
4,2006,18,59,14,1,1,D
12,2006,15,214,204,0,0,D
12,2006,15,283,233,2,3,W2
9,2006,16,136,132,2,0,W1
11,2006,13,170,247,0,0,D
11,2006,13,174,223,0,0,D
11,2006,13,175,187,2,2,D
11,2006,13,178,173,2,1,W1
11,2006,13,189,285,2,0,W1
11,2006,13,181,198,2,1,W1
11,2006,13,197,177,1,2,W2
10,2006,14,155,252,0,0,D
10,2006,14,193,221,1,0,W1
10,2006,14,163,159,1,1,D
10,2006,14,249,153,2,2,D
10,2006,14,156,166,1,0,W1
10,2006,14,251,190,0,2,W2
10,2006,14,250,237,0,2,W2
10,2006,14,258,286,2,2,D
13,2006,15,265,266,1,2,W2
8,2006,12,117,260,2,0,W1
8,2006,12,126,227,2,0,W1
8,2006,12,125,120,0,0,D
8,2006,12,115,226,4,2,W1
1,2006,17,20,10,0,1,W2
1,2006,17,25,34,0,0,D
1,2006,17,65,41,2,0,W1
1,2006,17,6,29,0,0,D
1,2006,17,95,3,3,3,D
1,2006,17,8,27,1,2,W2
1,2006,17,1,7,2,1,W1
1,2006,17,21,13,0,0,D
4,2006,19,45,50,1,1,D
4,2006,19,15,33,4,0,W1
4,2006,19,49,68,1,0,W1
4,2006,19,31,16,0,0,D
4,2006,19,36,30,0,1,W2
4,2006,19,48,52,1,1,D
4,2006,19,9,58,1,2,W2
4,2006,19,279,63,2,3,W2
4,2006,19,14,11,4,1,W1
4,2006,18,63,15,2,2,D
12,2006,16,201,203,2,1,W1
12,2006,16,210,214,0,0,D
12,2006,16,207,217,1,0,W1
12,2006,16,215,228,1,1,D
12,2006,16,202,212,2,1,W1
12,2006,16,233,205,2,6,W2
12,2006,16,211,243,1,1,D
9,2006,17,281,280,0,0,D
9,2006,17,139,196,4,0,W1
9,2006,17,230,136,2,0,W1
9,2006,17,143,129,5,1,W1
9,2006,17,134,255,1,1,D
9,2006,17,194,148,1,3,W2
9,2006,17,147,130,3,1,W1
9,2006,17,195,132,4,0,W1
9,2006,16,130,281,0,0,D
11,2006,14,173,181,2,1,W1
11,2006,14,183,170,1,0,W1
10,2006,15,159,258,2,1,W1
10,2006,15,252,251,3,0,W1
13,2006,16,274,277,4,1,W1
13,2006,16,284,262,1,0,W1
13,2006,16,263,265,2,2,D
13,2006,16,261,275,1,1,D
13,2006,16,267,268,0,3,W2
13,2006,16,276,272,0,2,W2
13,2006,16,264,271,0,0,D
8,2006,13,118,115,2,0,W1
8,2006,13,112,111,3,0,W1
8,2006,13,169,127,0,3,W2
8,2006,12,124,169,1,0,W1
1,2006,17,5,2,3,1,W1
4,2006,19,56,59,1,1,D
12,2006,16,204,200,3,1,W1
12,2006,16,209,283,1,2,W2
9,2006,17,131,142,1,1,D
9,2006,17,282,138,2,2,D
9,2006,15,143,134,2,1,W1
9,2006,15,129,194,1,0,W1
9,2006,15,132,255,0,2,W2
9,2006,15,148,280,3,2,W1
11,2006,14,247,186,1,1,D
11,2006,14,187,189,1,1,D
11,2006,14,177,175,3,0,W1
11,2006,14,223,197,0,2,W2
11,2006,14,285,248,2,1,W1
11,2006,14,198,224,4,2,W1
11,2006,14,229,178,1,2,W2
11,2006,14,171,174,4,0,W1
10,2006,15,249,155,0,0,D
10,2006,15,153,193,0,0,D
10,2006,15,286,163,1,0,W1
10,2006,15,221,160,0,3,W2
10,2006,15,237,238,0,0,D
10,2006,15,165,250,3,2,W1
10,2006,15,190,156,0,1,W2
10,2006,15,166,161,3,0,W1
13,2006,16,273,278,0,1,W2
13,2006,16,266,270,4,4,D
8,2006,13,117,125,0,1,W2
8,2006,13,260,114,0,0,D
8,2006,13,226,124,1,2,W2
8,2006,13,120,126,1,1,D
8,2006,13,227,113,1,2,W2
1,2006,18,34,1,2,0,W1
1,2006,18,41,17,2,0,W1
1,2006,18,27,95,1,1,D
1,2006,18,7,13,3,0,W1
1,2006,18,6,8,0,0,D
1,2006,18,29,20,2,0,W1
1,2006,18,12,21,3,0,W1
12,2006,17,217,211,2,0,W1
12,2006,17,214,215,3,1,W1
12,2006,17,283,210,3,3,D
12,2006,17,243,202,0,4,W2
12,2006,17,228,204,0,1,W2
12,2006,17,212,207,0,0,D
12,2006,17,203,233,1,0,W1
9,2006,18,142,230,2,2,D
9,2006,18,138,195,0,1,W2
9,2006,18,148,281,2,1,W1
9,2006,18,280,194,1,2,W2
9,2006,18,129,139,0,3,W2
9,2006,18,255,282,0,1,W2
11,2006,15,175,223,1,2,W2
11,2006,15,174,198,0,2,W2
11,2006,15,197,171,0,1,W2
10,2006,9,258,238,0,1,W2
10,2006,16,163,249,3,1,W1
10,2006,16,156,153,2,2,D
13,2006,17,270,263,2,0,W1
13,2006,17,265,276,1,0,W1
13,2006,17,275,267,1,1,D
13,2006,17,278,284,4,1,W1
13,2006,17,262,261,1,2,W2
13,2006,17,268,264,2,0,W1
13,2006,17,277,273,3,1,W1
8,2006,14,124,118,1,4,W2
8,2006,14,114,169,3,0,W1
8,2006,14,127,226,1,0,W1
1,2006,18,2,25,0,0,D
1,2006,18,3,65,2,1,W1
1,2006,18,10,5,0,4,W2
1,2006,17,17,12,2,2,D
12,2006,17,205,209,2,1,W1
12,2006,17,200,201,1,2,W2
9,2006,18,136,131,2,3,W2
9,2006,18,130,143,1,2,W2
9,2006,18,132,147,1,0,W1
9,2006,18,196,134,2,1,W1
11,2006,15,248,187,1,1,D
11,2006,15,189,177,1,4,W2
11,2006,15,170,285,3,2,W1
11,2006,15,178,181,0,1,W2
11,2006,15,229,247,1,0,W1
10,2006,16,258,193,0,2,W2
10,2006,16,160,250,2,0,W1
10,2006,16,251,166,1,1,D
10,2006,16,155,190,2,2,D
10,2006,16,159,237,0,1,W2
10,2006,16,238,165,1,1,D
10,2006,16,161,252,4,0,W1
13,2006,17,272,274,1,0,W1
13,2006,17,271,266,1,0,W1
8,2006,14,260,125,2,1,W1
8,2006,14,111,227,1,1,D
8,2006,14,126,117,1,0,W1
8,2006,14,113,120,4,0,W1
8,2006,14,115,112,2,2,D
1,2006,19,1,12,2,1,W1
1,2006,19,95,2,1,1,D
1,2006,19,13,34,2,1,W1
1,2006,19,5,7,0,0,D
1,2006,19,25,10,1,2,W2
1,2006,19,17,3,1,1,D
1,2006,19,65,27,0,0,D
1,2006,19,20,6,0,4,W2
1,2006,19,8,29,1,0,W1
1,2006,19,21,41,2,1,W1
4,2006,20,11,49,1,0,W1
4,2006,20,15,56,3,2,W1
4,2006,20,33,14,0,0,D
4,2006,20,68,50,4,3,W1
4,2006,20,59,31,4,1,W1
4,2006,20,58,48,0,0,D
4,2006,20,30,9,3,0,W1
4,2006,20,16,52,1,0,W1
4,2006,20,279,45,3,2,W1
4,2006,20,63,36,1,1,D
9,2006,19,196,132,0,0,D
9,2006,19,280,136,0,2,W2
9,2006,19,139,281,2,0,W1
9,2006,19,130,195,0,2,W2
9,2006,19,255,131,2,3,W2
9,2006,19,142,194,6,2,W1
9,2006,19,148,143,3,1,W1
9,2006,19,230,282,3,1,W1
9,2006,19,138,147,0,3,W2
9,2006,19,134,129,2,0,W1
11,2006,16,171,175,3,1,W1
11,2006,16,198,197,0,0,D
11,2006,16,177,248,2,1,W1
11,2006,16,223,189,2,1,W1
11,2006,16,173,174,4,0,W1
11,2006,16,187,170,0,0,D
11,2006,16,247,178,0,1,W2
11,2006,16,181,224,0,3,W2
11,2006,16,285,186,0,1,W2
11,2006,16,183,229,1,1,D
10,2006,18,159,221,4,1,W1
10,2006,18,238,252,1,1,D
10,2006,18,251,193,1,1,D
10,2006,18,155,166,1,3,W2
10,2006,18,161,249,2,0,W1
10,2006,18,163,153,0,3,W2
10,2006,18,156,250,4,0,W1
10,2006,18,258,190,3,0,W1
10,2006,18,286,237,4,2,W1
10,2006,18,160,165,2,1,W1
10,2006,17,221,238,1,0,W1
10,2006,17,250,155,1,1,D
10,2006,17,252,258,4,0,W1
10,2006,17,193,161,1,2,W2
10,2006,17,153,286,3,0,W1
10,2006,17,249,156,0,2,W2
10,2006,17,190,159,3,2,W1
10,2006,17,166,160,0,2,W2
10,2006,17,165,163,1,2,W2
10,2006,17,237,251,4,1,W1
9,2006,22,196,281,0,0,D
9,2006,22,139,195,3,0,W1
9,2006,22,280,132,6,0,W1
9,2006,22,230,143,1,1,D
9,2006,22,130,136,2,1,W1
9,2006,22,134,282,3,1,W1
9,2006,22,255,194,0,3,W2
9,2006,21,131,196,2,2,D
9,2006,21,195,230,3,2,W1
9,2006,21,143,139,0,1,W2
9,2006,21,281,255,1,1,D
9,2006,21,136,148,3,0,W1
9,2006,21,282,142,1,0,W1
9,2006,21,132,130,0,1,W2
9,2006,21,147,280,3,2,W1
9,2006,21,129,138,2,1,W1
9,2006,21,194,134,2,1,W1
9,2006,20,131,280,2,2,D
9,2006,20,132,230,1,2,W2
9,2006,20,136,134,0,0,D
9,2006,20,143,138,2,1,W1
9,2006,20,195,148,2,1,W1
9,2006,20,194,139,1,0,W1
9,2006,20,147,255,3,1,W1
9,2006,20,282,130,0,1,W2
9,2006,20,281,142,1,2,W2
9,2006,20,129,196,2,2,D
11,2006,15,224,173,1,3,W2
9,2006,22,138,131,0,0,D
9,2006,22,142,129,4,0,W1
9,2006,22,148,147,2,2,D
11,2006,17,170,177,2,1,W1
11,2006,17,229,285,0,0,D
11,2006,17,197,173,2,1,W1
1,2006,20,2,21,1,2,W2
1,2006,20,10,17,1,1,D
1,2006,20,6,25,1,0,W1
1,2006,20,41,34,2,2,D
1,2006,20,20,5,2,0,W1
1,2006,20,29,95,2,0,W1
1,2006,20,3,13,1,0,W1
1,2006,20,8,65,1,1,D
4,2006,21,56,33,1,0,W1
4,2006,21,31,30,1,1,D
4,2006,21,50,16,0,2,W2
4,2006,21,49,58,1,1,D
4,2006,21,48,59,2,2,D
4,2006,21,52,68,1,0,W1
4,2006,21,36,279,3,2,W1
4,2006,21,14,63,2,2,D
9,2006,23,132,196,3,3,D
9,2006,23,281,139,0,3,W2
9,2006,23,195,130,0,0,D
9,2006,23,131,255,4,0,W1
9,2006,23,282,230,1,1,D
9,2006,23,147,138,3,1,W1
9,2006,23,129,134,1,3,W2
9,2006,23,194,142,0,2,W2
11,2006,18,171,248,3,0,W1
11,2006,18,178,183,3,1,W1
11,2006,17,248,223,2,0,W1
11,2006,17,247,183,1,1,D
11,2006,17,186,187,1,0,W1
11,2006,17,175,198,1,3,W2
11,2006,17,178,224,0,1,W2
11,2006,17,174,181,20,0,W1
11,2006,17,189,171,0,1,W2
10,2006,19,221,155,2,0,W1
10,2006,19,193,160,1,3,W2
1,2006,20,12,7,0,1,W2
1,2006,20,27,1,0,2,W2
4,2006,21,9,11,0,0,D
4,2006,21,45,15,2,2,D
9,2006,23,136,280,1,1,D
9,2006,23,143,148,2,3,W2
11,2006,18,177,186,5,1,W1
11,2006,18,223,170,1,0,W1
11,2006,18,173,175,1,2,W2
11,2006,18,198,189,0,1,W2
11,2006,18,224,174,1,1,D
11,2006,18,285,247,1,3,W2
11,2006,18,187,229,1,3,W2
11,2006,18,181,197,1,0,W1
10,2006,19,249,258,1,0,W1
10,2006,19,250,161,1,1,D
10,2006,19,252,163,2,0,W1
10,2006,19,153,159,3,1,W1
10,2006,19,190,286,2,1,W1
10,2006,19,165,251,5,1,W1
10,2006,19,237,156,0,0,D
10,2006,19,166,238,1,1,D
8,2006,15,112,124,1,1,D
8,2006,15,227,115,0,0,D
8,2006,15,118,127,0,0,D
8,2006,15,117,113,0,2,W2
8,2006,15,169,260,0,3,W2
8,2006,15,120,111,1,0,W1
8,2006,15,125,126,0,0,D
9,2006,24,196,143,1,1,D
9,2006,24,139,131,2,0,W1
9,2006,24,138,281,2,0,W1
9,2006,24,134,195,5,1,W1
9,2006,24,280,282,3,1,W1
9,2006,24,148,132,2,2,D
9,2006,24,230,129,0,1,W2
9,2006,24,130,194,0,3,W2
11,2006,19,229,177,1,0,W1
11,2006,19,189,173,0,0,D
10,2006,20,258,165,1,3,W2
10,2006,20,159,252,0,0,D
13,2006,18,272,277,2,2,D
13,2006,18,262,267,1,1,D
13,2006,18,275,264,2,0,W1
13,2006,18,284,273,1,1,D
13,2006,18,278,261,2,0,W1
13,2006,18,271,263,2,1,W1
13,2006,18,265,274,2,1,W1
9,2006,24,255,136,0,2,W2
9,2006,24,142,147,2,1,W1
11,2006,19,247,187,1,0,W1
11,2006,19,186,223,1,1,D
11,2006,19,248,198,0,0,D
11,2006,19,170,171,0,1,W2
11,2006,19,174,178,0,0,D
11,2006,19,197,224,0,0,D
11,2006,19,183,285,3,0,W1
11,2006,19,175,181,0,1,W2
10,2006,20,155,193,1,0,W1
10,2006,20,163,250,1,0,W1
10,2006,20,286,249,0,1,W2
10,2006,20,251,161,1,1,D
10,2006,20,238,190,2,1,W1
10,2006,20,160,156,3,1,W1
10,2006,20,221,237,2,0,W1
10,2006,20,166,153,0,0,D
13,2006,18,268,266,0,0,D
13,2006,18,270,276,3,1,W1
1,2006,21,1,3,3,1,W1
1,2006,21,17,2,1,0,W1
1,2006,21,65,10,1,0,W1
1,2006,21,7,27,0,2,W2
1,2006,21,25,20,0,1,W2
1,2006,21,13,41,1,1,D
1,2006,21,95,6,1,0,W1
1,2006,21,21,29,1,1,D
1,2006,21,5,8,1,2,W2
1,2006,21,34,12,0,2,W2
4,2006,22,63,56,1,0,W1
4,2006,22,45,36,3,1,W1
4,2006,22,58,50,0,1,W2
4,2006,22,30,68,1,1,D
4,2006,22,11,31,1,0,W1
4,2006,22,33,9,1,2,W2
4,2006,22,59,52,0,1,W2
4,2006,22,15,49,3,1,W1
12,2006,18,200,202,3,2,W1
13,2006,19,274,270,2,5,W2
1,2006,22,29,1,2,0,W1
1,2006,22,5,25,1,1,D
1,2006,22,2,13,0,0,D
1,2006,22,41,7,0,1,W2
1,2006,22,8,17,0,1,W2
1,2006,22,6,65,0,2,W2
1,2006,22,20,95,1,1,D
1,2006,22,27,21,1,0,W1
12,2006,18,217,243,0,1,W2
12,2006,18,214,207,4,1,W1
12,2006,18,203,209,2,1,W1
12,2006,18,228,210,1,1,D
12,2006,18,212,211,3,1,W1
11,2006,20,229,223,1,1,D
11,2006,20,189,181,1,0,W1
10,2006,21,193,163,2,3,W2
10,2006,21,252,166,0,3,W2
13,2006,19,261,284,1,0,W1
13,2006,19,264,262,2,0,W1
13,2006,19,266,275,0,1,W2
13,2006,19,277,265,3,0,W1
13,2006,19,263,268,0,3,W2
13,2006,19,276,271,2,0,W1
13,2006,19,273,272,2,0,W1
1,2006,22,3,34,2,0,W1
1,2006,22,10,12,3,3,D
4,2006,22,16,48,2,0,W1
12,2006,18,205,215,3,0,W1
12,2006,18,283,201,2,3,W2
11,2006,20,247,177,2,0,W1
11,2006,20,248,173,2,4,W2
11,2006,20,197,174,1,1,D
11,2006,20,170,198,0,2,W2
11,2006,20,175,224,2,1,W1
11,2006,20,285,178,4,0,W1
11,2006,20,183,187,3,1,W1
11,2006,20,186,171,2,1,W1
10,2006,21,153,155,1,0,W1
10,2006,21,249,159,0,2,W2
10,2006,21,156,251,2,1,W1
10,2006,21,190,221,0,0,D
10,2006,21,165,286,1,1,D
10,2006,21,237,160,0,2,W2
13,2006,19,267,278,1,3,W2
8,2006,16,125,113,1,0,W1
8,2006,16,118,114,1,2,W2
8,2006,16,120,115,3,2,W1
8,2006,16,117,111,0,0,D
8,2006,16,126,260,0,0,D
8,2006,16,226,169,0,1,W2
8,2006,16,112,127,1,1,D
8,2006,15,226,114,0,2,W2
8,2006,16,227,124,3,2,W1
1,2006,23,17,6,0,0,D
1,2006,23,25,8,2,1,W1
1,2006,23,7,3,2,1,W1
1,2006,23,34,20,2,1,W1
1,2006,23,13,27,0,0,D
1,2006,23,65,29,2,1,W1
1,2006,23,21,10,1,3,W2
1,2006,23,12,41,1,2,W2
4,2006,23,36,15,2,0,W1
4,2006,23,31,33,0,0,D
4,2006,23,50,59,1,1,D
4,2006,23,49,30,2,0,W1
4,2006,23,68,16,0,1,W2
4,2006,23,9,63,2,0,W1
4,2006,23,52,58,2,1,W1
4,2006,23,56,279,0,1,W2
4,2006,23,14,45,0,0,D
12,2006,20,214,202,3,0,W1
12,2006,20,203,210,2,1,W1
12,2006,20,212,217,0,0,D
12,2006,20,283,215,1,4,W2
12,2006,20,209,201,3,2,W1
12,2006,20,233,243,0,0,D
12,2006,20,228,211,0,2,W2
12,2006,19,202,217,0,0,D
12,2006,19,207,228,3,2,W1
12,2006,19,211,214,0,0,D
12,2006,19,215,203,5,0,W1
12,2006,19,204,283,2,1,W1
12,2006,19,210,212,1,1,D
12,2006,19,201,205,0,2,W2
12,2006,19,243,200,1,0,W1
9,2006,26,139,136,0,0,D
9,2006,26,281,195,0,1,W2
9,2006,26,138,132,1,0,W1
9,2006,26,196,148,2,1,W1
9,2006,26,130,280,0,2,W2
9,2006,26,129,131,0,1,W2
9,2006,26,255,230,1,0,W1
9,2006,26,194,282,2,1,W1
9,2006,26,134,142,1,1,D
9,2006,25,132,139,1,2,W2
9,2006,25,282,196,2,0,W1
9,2006,25,230,134,0,0,D
9,2006,25,280,255,3,2,W1
9,2006,25,195,129,1,1,D
9,2006,25,131,194,3,0,W1
9,2006,25,147,281,4,0,W1
9,2006,25,148,138,3,1,W1
11,2006,21,174,175,1,0,W1
11,2006,21,178,197,1,2,W2
11,2006,21,171,229,3,1,W1
10,2006,22,286,252,1,2,W2
13,2006,20,262,266,0,2,W2
13,2006,20,284,267,2,1,W1
13,2006,20,275,263,2,1,W1
13,2006,20,278,264,1,0,W1
13,2006,20,268,276,3,1,W1
13,2006,20,265,272,1,0,W1
13,2006,20,261,273,2,2,D
13,2006,20,271,274,0,0,D
8,2006,17,114,112,0,0,D
8,2006,17,113,126,0,1,W2
1,2006,23,1,2,1,1,D
1,2006,23,95,5,1,0,W1
12,2006,20,205,204,0,2,W2
12,2006,20,200,207,0,1,W2
9,2006,26,143,147,0,4,W2
11,2006,21,223,247,1,0,W1
11,2006,21,173,170,0,0,D
11,2006,21,224,189,2,1,W1
11,2006,21,198,186,1,2,W2
